No	Time[sec]	VOLT[V]	CURR[A]
5966	1233	4.05	0.000606999
5967	1233	4.05	0.000606236
5968	1233	4.05	0.000605708
5969	1233	4.05	0.000605477
5970	1233	4.05	0.000605731
5971	1234	4.05	0.000607437
5972	1234	4.05	0.000605885
5973	1234	4.05	0.000606681
5974	1234	4.05	0.000606677
5975	1234	4.05	0.000607072
5976	1235	4.05	0.000606362
5977	1235	4.05	0.000605424
5978	1235	4.05	0.000606212
5979	1235	4.05	0.000608165
5980	1236	4.05	0.000607075
5981	1236	4.05	0.00060732
5982	1236	4.05	0.000608017
5983	1236	4.05	0.000606119
5984	1236	4.05	0.000606753
5985	1237	4.05	0.000604156
5986	1237	4.05	0.000603602
5987	1237	4.05	0.000604895
5988	1237	4.05	0.00060512
5989	1237	4.05	0.000605367
5990	1238	4.05	0.000605795
5991	1238	4.05	0.000605283
5992	1238	4.05	0.000604859
5993	1238	4.05	0.000604367
5994	1238	4.05	0.000603503
5995	1239	4.05	0.00060589
5996	1239	4.05	0.000607799
5997	1239	4.05	0.000606131
5998	1239	4.05	0.000604409
5999	1239	4.05	0.000606012
6000	1240	4	0.000587491
6001	1240	4	0.000587993
6002	1240	4	0.000587209
6003	1240	4	0.000586947
6004	1240	4	0.000589367
6005	1241	4	0.000586007
6006	1241	4	0.000585395
6007	1241	4	0.000588077
6008	1241	4	0.00058633
6009	1241	4	0.000583327
6010	1242	4	0.0005847
6011	1242	4	0.000585217
6012	1242	4	0.000587483
6013	1242	4	0.000587304
6014	1242	4	0.000586791
6015	1243	4	0.000585853
6016	1243	4	0.00058676
6017	1243	4	0.000585401
6018	1243	4	0.000584801
6019	1244	4	0.000584509
6020	1244	4	0.000585525
6021	1244	4	0.000585546
6022	1244	4	0.000584858
6023	1244	4	0.000585222
6024	1245	4	0.000584262
6025	1245	4	0.000585853
6026	1245	4	0.000586706
6027	1245	4	0.000583383
6028	1245	4	0.000586165
6029	1246	4	0.000587112
6030	1246	4	0.000587358
6031	1246	4	0.000585544
6032	1246	4	0.000585919
6033	1246	4	0.000586574
6034	1247	4	0.000583931
6035	1247	4	0.000586509
6036	1247	4	0.000587356
6037	1247	4	0.000586882
6038	1247	4	0.00058827
6039	1248	4	0.000587785
6040	1248	4	0.000587099
6041	1248	4	0.00058566
6042	1248	4	0.000588093
6043	1248	4	0.000586729
6044	1249	4	0.000587803
6045	1249	4	0.000585896
6046	1249	4	0.000586067
6047	1249	4	0.000586673
6048	1249	4	0.000588111
6049	1250	4	0.000586045
6050	1250	3.95	0.000568643
6051	1250	3.95	0.000570571
6052	1250	3.95	0.000570176
6053	1250	3.95	0.000572093
6054	1251	3.95	0.000569308
6055	1251	3.95	0.000569375
6056	1251	3.95	0.000569539
6057	1251	3.95	0.000569808
6058	1252	3.95	0.000567751
6059	1252	3.95	0.000567899
6060	1252	3.95	0.000567144
6061	1252	3.95	0.000566624
6062	1252	3.95	0.000568642
6063	1253	3.95	0.000570089
6064	1253	3.95	0.000567922
6065	1253	3.95	0.000566266
6066	1253	3.95	0.000567397
6067	1253	3.95	0.000566613
6068	1254	3.95	0.000568025
6069	1254	3.95	0.000568778
6070	1254	3.95	0.000567151
6071	1254	3.95	0.000568835
6072	1254	3.95	0.000567322
6073	1255	3.95	0.000569024
6074	1255	3.95	0.000572327
6075	1255	3.95	0.000571718
6076	1255	3.95	0.000570645
6077	1255	3.95	0.000570713
6078	1256	3.95	0.000570354
6079	1256	3.95	0.000571801
6080	1256	3.95	0.000571641
6081	1256	3.95	0.000571999
6082	1256	3.95	0.000571015
6083	1257	3.95	0.000570906
6084	1257	3.95	0.000570731
6085	1257	3.95	0.000570104
6086	1257	3.95	0.000568438
6087	1257	3.95	0.0005703
6088	1258	3.95	0.000570706
6089	1258	3.95	0.000570145
6090	1258	3.95	0.000568207
6091	1258	3.95	0.000571602
6092	1258	3.95	0.000570102
6093	1259	3.95	0.000571263
6094	1259	3.95	0.000571298
6095	1259	3.95	0.000572424
6096	1259	3.95	0.00057169
6097	1259	3.95	0.000570604
6098	1260	3.95	0.000570463
6099	1260	3.95	0.000572591
6100	1260	3.9	0.000553878
6101	1260	3.9	0.000553752
6102	1261	3.9	0.000552244
6103	1261	3.9	0.000550959
6104	1261	3.9	0.000549918
6105	1261	3.9	0.000550148
6106	1261	3.9	0.000552567
6107	1262	3.9	0.000552484
6108	1262	3.9	0.000552076
6109	1262	3.9	0.000552796
6110	1262	3.9	0.000551888
6111	1262	3.9	0.000551035
6112	1263	3.9	0.00054998
6113	1263	3.9	0.000550399
6114	1263	3.9	0.000551181
6115	1263	3.9	0.000551232
6116	1263	3.9	0.000550776
6117	1264	3.9	0.000549902
6118	1264	3.9	0.000550274
6119	1264	3.9	0.000548728
6120	1264	3.9	0.000549217
6121	1264	3.9	0.000549487
6122	1265	3.9	0.000549905
6123	1265	3.9	0.00055011
6124	1265	3.9	0.000549104
6125	1265	3.9	0.000551988
6126	1265	3.9	0.000551167
6127	1266	3.9	0.00055141
6128	1266	3.9	0.000552209
6129	1266	3.9	0.000549058
6130	1266	3.9	0.00055013
6131	1266	3.9	0.00054958
6132	1267	3.9	0.000548633
6133	1267	3.9	0.000549211
6134	1267	3.9	0.000549019
6135	1267	3.9	0.000548434
6136	1267	3.9	0.000548737
6137	1268	3.9	0.000549021
6138	1268	3.9	0.000549669
6139	1268	3.9	0.000552671
6140	1268	3.9	0.000550968
6141	1269	3.9	0.000549467
6142	1269	3.9	0.000549289
6143	1269	3.9	0.000550043
6144	1269	3.9	0.000550129
6145	1269	3.9	0.000547747
6146	1270	3.9	0.000547659
6147	1270	3.9	0.000548588
6148	1270	3.9	0.000547822
6149	1270	3.9	0.000548298
6150	1270	3.85	0.00053058
6151	1271	3.85	0.000529215
6152	1271	3.85	0.000531903
6153	1271	3.85	0.00053105
6154	1271	3.85	0.000529398
6155	1271	3.85	0.000531412
6156	1272	3.85	0.000532869
6157	1272	3.85	0.000532912
6158	1272	3.85	0.00053405
6159	1272	3.85	0.000532538
6160	1272	3.85	0.000530411
6161	1273	3.85	0.000532109
6162	1273	3.85	0.000533841
6163	1273	3.85	0.000532398
6164	1273	3.85	0.000531601
6165	1273	3.85	0.000532095
6166	1274	3.85	0.00053062
6167	1274	3.85	0.000531196
6168	1274	3.85	0.000532064
6169	1274	3.85	0.000532599
6170	1274	3.85	0.000534555
6171	1275	3.85	0.000532657
6172	1275	3.85	0.000534513
6173	1275	3.85	0.000533678
6174	1275	3.85	0.00053306
6175	1276	3.85	0.000530606
6176	1276	3.85	0.00053316
6177	1276	3.85	0.000533389
6178	1276	3.85	0.000533818
6179	1276	3.85	0.000532242
6180	1277	3.85	0.000531326
6181	1277	3.85	0.000531941
6182	1277	3.85	0.000531267
6183	1277	3.85	0.000533798
6184	1277	3.85	0.000533152
6185	1278	3.85	0.000533473
6186	1278	3.85	0.000530976
6187	1278	3.85	0.000532608
6188	1278	3.85	0.00053486
6189	1278	3.85	0.000533577
6190	1279	3.85	0.000531569
6191	1279	3.85	0.000532811
6192	1279	3.85	0.000531819
6193	1279	3.85	0.00053153
6194	1279	3.85	0.000532689
6195	1280	3.85	0.000531499
6196	1280	3.85	0.000531107
6197	1280	3.85	0.000531781
6198	1280	3.85	0.000532414
6199	1280	3.85	0.000533066
6200	1281	3.8	0.000514916
6201	1281	3.8	0.000512334
6202	1281	3.8	0.00051361
6203	1281	3.8	0.000512848
6204	1282	3.8	0.000511962
6205	1282	3.8	0.000514056
6206	1282	3.8	0.00051595
6207	1282	3.8	0.000515266
6208	1282	3.8	0.000514461
6209	1283	3.8	0.000513384
6210	1283	3.8	0.000514473
6211	1283	3.8	0.000517151
6212	1283	3.8	0.000518526
6213	1283	3.8	0.00051647
6214	1284	3.8	0.000515036
6215	1284	3.8	0.000517569
6216	1284	3.8	0.000516877
6217	1284	3.8	0.000518113
6218	1284	3.8	0.000518142
6219	1285	3.8	0.000516285
6220	1285	3.8	0.000515736
6221	1285	3.8	0.000516633
6222	1285	3.8	0.000514173
6223	1285	3.8	0.00051295
6224	1286	3.8	0.000514176
6225	1286	3.8	0.000514703
6226	1286	3.8	0.000513253
6227	1286	3.8	0.000514083
6228	1286	3.8	0.000515579
6229	1287	3.8	0.000513224
6230	1287	3.8	0.000514083
6231	1287	3.8	0.000513151
6232	1287	3.8	0.00051426
6233	1287	3.8	0.000514026
6234	1288	3.8	0.000513572
6235	1288	3.8	0.000514882
6236	1288	3.8	0.000513721
6237	1288	3.8	0.000515865
6238	1289	3.8	0.000516075
6239	1289	3.8	0.0005179
6240	1289	3.8	0.000518727
6241	1289	3.8	0.00051772
6242	1289	3.8	0.000518971
6243	1290	3.8	0.000516633
6244	1290	3.8	0.000515956
6245	1290	3.8	0.000515164
6246	1290	3.8	0.000515329
6247	1290	3.8	0.000517178
6248	1291	3.8	0.000516948
6249	1291	3.8	0.000514913
6250	1291	3.75	0.000498544
6251	1291	3.75	0.000499579
6252	1291	3.75	0.000500347
6253	1292	3.75	0.000498414
6254	1292	3.75	0.000501509
6255	1292	3.75	0.00049851
6256	1292	3.75	0.000498816
6257	1292	3.75	0.00049733
6258	1293	3.75	0.000497986
6259	1293	3.75	0.000497842
6260	1293	3.75	0.000497686
6261	1293	3.75	0.000497448
6262	1293	3.75	0.000498763
6263	1294	3.75	0.000497234
6264	1294	3.75	0.000497665
6265	1294	3.75	0.000500822
6266	1294	3.75	0.000500255
6267	1294	3.75	0.000502573
6268	1295	3.75	0.00050354
6269	1295	3.75	0.000504943
6270	1295	3.75	0.000502731
6271	1295	3.75	0.000504664
6272	1295	3.75	0.000503571
6273	1296	3.75	0.000501134
6274	1296	3.75	0.000501347
6275	1296	3.75	0.000501371
6276	1296	3.75	0.000502282
6277	1297	3.75	0.000501396
6278	1297	3.75	0.000501043
6279	1297	3.75	0.000500694
6280	1297	3.75	0.000497959
6281	1297	3.75	0.000499098
6282	1298	3.75	0.000497888
6283	1298	3.75	0.00050124
6284	1298	3.75	0.000500904
6285	1298	3.75	0.000500364
6286	1298	3.75	0.000498918
6287	1299	3.75	0.000497795
6288	1299	3.75	0.000497323
6289	1299	3.75	0.000500634
6290	1299	3.75	0.000498407
6291	1299	3.75	0.000498746
6292	1300	3.75	0.00050199
6293	1300	3.75	0.00049977
6294	1300	3.75	0.000500615
6295	1300	3.75	0.000503398
6296	1300	3.75	0.000502053
6297	1301	3.75	0.000500726
6298	1301	3.75	0.000497342
6299	1301	3.75	0.000498355
6300	1301	3.7	0.000481892
6301	1301	3.7	0.000482191
6302	1302	3.7	0.000483029
6303	1302	3.7	0.000479708
6304	1302	3.7	0.000483604
6305	1302	3.7	0.000483484
6306	1302	3.7	0.000480215
6307	1303	3.7	0.000484444
6308	1303	3.7	0.000484224
6309	1303	3.7	0.000481423
6310	1303	3.7	0.000481133
6311	1303	3.7	0.00048336
6312	1304	3.7	0.000483586
6313	1304	3.7	0.000482893
6314	1304	3.7	0.000480607
6315	1304	3.7	0.000479182
6316	1304	3.7	0.000481514
6317	1305	3.7	0.000481089
6318	1305	3.7	0.000479024
6319	1305	3.7	0.000480435
6320	1305	3.7	0.000482736
6321	1306	3.7	0.000482775
6322	1306	3.7	0.000481946
6323	1306	3.7	0.000480147
6324	1306	3.7	0.000479567
6325	1306	3.7	0.000479076
6326	1307	3.7	0.000477817
6327	1307	3.7	0.00047816
6328	1307	3.7	0.000479769
6329	1307	3.7	0.000478209
6330	1307	3.7	0.000477725
6331	1308	3.7	0.000478216
6332	1308	3.7	0.0004781
6333	1308	3.7	0.000478956
6334	1308	3.7	0.000478628
6335	1308	3.7	0.000478531
6336	1309	3.7	0.000478095
6337	1309	3.7	0.000476871
6338	1309	3.7	0.000477605
6339	1309	3.7	0.000475829
6340	1309	3.7	0.000479253
6341	1310	3.7	0.000479774
6342	1310	3.7	0.00047911
6343	1310	3.7	0.00048017
6344	1310	3.7	0.000480968
6345	1311	3.7	0.000480804
6346	1311	3.7	0.000479458
6347	1311	3.7	0.000477659
6348	1311	3.7	0.000477686
6349	1311	3.7	0.000478154
6350	1312	3.65	0.000463147
6351	1312	3.65	0.000463479
6352	1312	3.65	0.000462568
6353	1312	3.65	0.000460794
6354	1312	3.65	0.000459585
6355	1313	3.65	0.00046155
6356	1313	3.65	0.000460241
6357	1313	3.65	0.000460166
6358	1313	3.65	0.000461414
6359	1313	3.65	0.00046312
6360	1314	3.65	0.000462701
6361	1314	3.65	0.000463123
6362	1314	3.65	0.000460553
6363	1314	3.65	0.000463154
6364	1314	3.65	0.000465254
6365	1315	3.65	0.0004636
6366	1315	3.65	0.000463737
6367	1315	3.65	0.000464086
6368	1315	3.65	0.000462787
6369	1315	3.65	0.000464007
6370	1316	3.65	0.00046475
6371	1316	3.65	0.000464473
6372	1316	3.65	0.000464109
6373	1316	3.65	0.000464817
6374	1316	3.65	0.000463474
6375	1317	3.65	0.000464207
6376	1317	3.65	0.000465537
6377	1317	3.65	0.000463085
6378	1317	3.65	0.000463979
6379	1318	3.65	0.000464848
6380	1318	3.65	0.000462665
6381	1318	3.65	0.000468447
6382	1318	3.65	0.000466413
6383	1318	3.65	0.000467139
6384	1319	3.65	0.000466459
6385	1319	3.65	0.000470817
6386	1319	3.65	0.000467867
6387	1319	3.65	0.00046945
6388	1319	3.65	0.000467993
6389	1320	3.65	0.000465886
6390	1320	3.65	0.00046608
6391	1320	3.65	0.00046577
6392	1320	3.65	0.000464335
6393	1320	3.65	0.000463919
6394	1321	3.65	0.000463534
6395	1321	3.65	0.000464659
6396	1321	3.65	0.000466136
6397	1321	3.65	0.00046837
6398	1321	3.65	0.000464146
6399	1322	3.65	0.000464595
6400	1322	3.6	0.000450269
6401	1322	3.6	0.00044852
6402	1322	3.6	0.000449761
6403	1322	3.6	0.000448953
6404	1323	3.6	0.000448521
6405	1323	3.6	0.000448351
6406	1323	3.6	0.000450368
6407	1323	3.6	0.000448914
6408	1324	3.6	0.000451653
6409	1324	3.6	0.00045212
6410	1324	3.6	0.000452922
6411	1324	3.6	0.000449187
6412	1324	3.6	0.000450056
6413	1325	3.6	0.000449518
6414	1325	3.6	0.000452857
6415	1325	3.6	0.000453025
6416	1325	3.6	0.00045243
6417	1325	3.6	0.000452986
6418	1326	3.6	0.000451521
6419	1326	3.6	0.000450136
6420	1326	3.6	0.000452291
6421	1326	3.6	0.000451394
6422	1326	3.6	0.000450246
6423	1327	3.6	0.000450946
6424	1327	3.6	0.000447198
6425	1327	3.6	0.000449212
6426	1327	3.6	0.000450238
6427	1327	3.6	0.000448143
6428	1328	3.6	0.000448526
6429	1328	3.6	0.000447269
6430	1328	3.6	0.000447717
6431	1328	3.6	0.000447481
6432	1329	3.6	0.000446261
6433	1329	3.6	0.000448412
6434	1329	3.6	0.000448542
6435	1329	3.6	0.000450158
6436	1329	3.6	0.000449135
6437	1330	3.6	0.000448074
6438	1330	3.6	0.00044868
6439	1330	3.6	0.00044929
6440	1330	3.6	0.000446847
6441	1330	3.6	0.000446547
6442	1331	3.6	0.000448853
6443	1331	3.6	0.00044981
6444	1331	3.6	0.000449416
6445	1331	3.6	0.00045009
6446	1331	3.6	0.000449277
6447	1332	3.6	0.000448579
6448	1332	3.6	0.000450244
6449	1332	3.6	0.000449663
6450	1332	3.55	0.000434219
6451	1332	3.55	0.000434369
6452	1333	3.55	0.000433433
6453	1333	3.55	0.000433684
6454	1333	3.55	0.000435411
6455	1333	3.55	0.000433999
6456	1333	3.55	0.000433544
6457	1334	3.55	0.000435522
6458	1334	3.55	0.000434909
6459	1334	3.55	0.000433724
6460	1334	3.55	0.000434509
6461	1334	3.55	0.000436136
6462	1335	3.55	0.000438161
6463	1335	3.55	0.000437722
6464	1335	3.55	0.000436849
6465	1335	3.55	0.000437957
6466	1335	3.55	0.000439041
6467	1336	3.55	0.000437343
6468	1336	3.55	0.000436655
6469	1336	3.55	0.00043635
6470	1336	3.55	0.000436987
6471	1337	3.55	0.000437918
6472	1337	3.55	0.000437164
6473	1337	3.55	0.000436111
6474	1337	3.55	0.000434761
6475	1337	3.55	0.000435748
6476	1338	3.55	0.000435995
6477	1338	3.55	0.000434153
6478	1338	3.55	0.000433896
6479	1338	3.55	0.000434422
6480	1338	3.55	0.000433198
6481	1339	3.55	0.000433895
6482	1339	3.55	0.000433238
6483	1339	3.55	0.00043421
6484	1339	3.55	0.000434432
6485	1339	3.55	0.000433079
6486	1340	3.55	0.000434036
6487	1340	3.55	0.000430306
6488	1340	3.55	0.000432003
6489	1340	3.55	0.000431799
6490	1340	3.55	0.000435449
6491	1341	3.55	0.000435806
6492	1341	3.55	0.000434782
6493	1341	3.55	0.000434545
6494	1341	3.55	0.000433814
6495	1342	3.55	0.000434735
6496	1342	3.55	0.000434188
6497	1342	3.55	0.000434127
6498	1342	3.55	0.000433988
6499	1342	3.55	0.00043375
6500	1343	3.5	0.000420799
6501	1343	3.5	0.000420495
6502	1343	3.5	0.000420602
6503	1343	3.5	0.000422287
6504	1343	3.5	0.000419954
6505	1344	3.5	0.000419394
6506	1344	3.5	0.000418077
6507	1344	3.5	0.000417995
6508	1344	3.5	0.000418656
6509	1344	3.5	0.000419141
6510	1345	3.5	0.000419354
6511	1345	3.5	0.000417387
6512	1345	3.5	0.00041721
6513	1345	3.5	0.000417138
6514	1345	3.5	0.000416441
6515	1346	3.5	0.000417886
6516	1346	3.5	0.000417958
6517	1346	3.5	0.000417983
6518	1346	3.5	0.000417012
6519	1346	3.5	0.000417114
6520	1347	3.5	0.000419529
6521	1347	3.5	0.000415912
6522	1347	3.5	0.000417467
6523	1347	3.5	0.000420689
6524	1348	3.5	0.000421243
6525	1348	3.5	0.000420048
6526	1348	3.5	0.000417522
6527	1348	3.5	0.000419325
6528	1348	3.5	0.000417611
6529	1349	3.5	0.000419765
6530	1349	3.5	0.000418062
6531	1349	3.5	0.000419807
6532	1349	3.5	0.000420955
6533	1349	3.5	0.000418673
6534	1350	3.5	0.000418537
6535	1350	3.5	0.00041858
6536	1350	3.5	0.000419109
6537	1350	3.5	0.000420161
6538	1350	3.5	0.000420407
6539	1351	3.5	0.00041875
6540	1351	3.5	0.000419964
6541	1351	3.5	0.000420422
6542	1351	3.5	0.000417777
6543	1351	3.5	0.000418187
6544	1352	3.5	0.000419104
6545	1352	3.5	0.000420126
6546	1352	3.5	0.000419327
6547	1352	3.5	0.000421242
6548	1352	3.5	0.000421
6549	1353	3.5	0.000422381
6550	1353	3.45	0.000409579
6551	1353	3.45	0.00040887
6552	1353	3.45	0.00040843
6553	1353	3.45	0.000407981
6554	1354	3.45	0.00040731
6555	1354	3.45	0.00040789
6556	1354	3.45	0.000406502
6557	1354	3.45	0.000406053
6558	1354	3.45	0.000404583
6559	1355	3.45	0.00040596
6560	1355	3.45	0.000407589
6561	1355	3.45	0.000406817
6562	1355	3.45	0.000408701
6563	1356	3.45	0.000408064
6564	1356	3.45	0.000407963
6565	1356	3.45	0.00040649
6566	1356	3.45	0.000405298
6567	1356	3.45	0.000405453
6568	1357	3.45	0.000406916
6569	1357	3.45	0.000407008
6570	1357	3.45	0.000408088
6571	1357	3.45	0.000406822
6572	1357	3.45	0.000406681
6573	1358	3.45	0.000406359
6574	1358	3.45	0.000406691
6575	1358	3.45	0.000407224
6576	1358	3.45	0.000406915
6577	1358	3.45	0.000405674
6578	1359	3.45	0.000405142
6579	1359	3.45	0.000403588
6580	1359	3.45	0.000404211
6581	1359	3.45	0.000403758
6582	1359	3.45	0.000403997
6583	1360	3.45	0.000402907
6584	1360	3.45	0.00040283
6585	1360	3.45	0.000402889
6586	1360	3.45	0.000405165
6587	1360	3.45	0.000404773
6588	1361	3.45	0.000405886
6589	1361	3.45	0.000405848
6590	1361	3.45	0.000406271
6591	1361	3.45	0.00040575
6592	1362	3.45	0.000404814
6593	1362	3.45	0.000405222
6594	1362	3.45	0.000405978
6595	1362	3.45	0.000403944
6596	1362	3.45	0.000404372
6597	1363	3.45	0.000404752
6598	1363	3.45	0.000404161
6599	1363	3.45	0.000404267
6600	1363	3.4	0.000388454
6601	1363	3.4	0.000390331
6602	1364	3.4	0.000387326
6603	1364	3.4	0.000391294
6604	1364	3.4	0.000387335
6605	1364	3.4	0.000387512
6606	1364	3.4	0.00038914
6607	1365	3.4	0.000390242
6608	1365	3.4	0.000390191
6609	1365	3.4	0.000390781
6610	1365	3.4	0.000386735
6611	1365	3.4	0.000386859
6612	1366	3.4	0.000389377
6613	1366	3.4	0.000387001
6614	1366	3.4	0.000389224
6615	1366	3.4	0.000389952
6616	1366	3.4	0.000388102
6617	1367	3.4	0.000386671
6618	1367	3.4	0.000385848
6619	1367	3.4	0.000384348
6620	1367	3.4	0.00038544
6621	1367	3.4	0.000385307
6622	1368	3.4	0.000388223
6623	1368	3.4	0.000388404
6624	1368	3.4	0.000386858
6625	1368	3.4	0.000387606
6626	1368	3.4	0.000386997
6627	1369	3.4	0.000386934
6628	1369	3.4	0.000385836
6629	1369	3.4	0.000387124
6630	1369	3.4	0.000386312
6631	1370	3.4	0.000388921
6632	1370	3.4	0.000387546
6633	1370	3.4	0.00038829
6634	1370	3.4	0.000389936
6635	1370	3.4	0.000388204
6636	1371	3.4	0.000385673
6637	1371	3.4	0.00038417
6638	1371	3.4	0.000385149
6639	1371	3.4	0.000386493
6640	1371	3.4	0.000387934
6641	1372	3.4	0.000387552
6642	1372	3.4	0.000387162
6643	1372	3.4	0.000387031
6644	1372	3.4	0.000390264
6645	1372	3.4	0.000388759
6646	1373	3.4	0.000384447
6647	1373	3.4	0.000387412
6648	1373	3.4	0.000387806
6649	1373	3.4	0.000389396
6650	1373	3.35	0.000374947
6651	1374	3.35	0.000373249
6652	1374	3.35	0.000375031
6653	1374	3.35	0.00037431
6654	1374	3.35	0.000375461
6655	1374	3.35	0.000376426
6656	1375	3.35	0.000375309
6657	1375	3.35	0.000374381
6658	1375	3.35	0.000373895
6659	1375	3.35	0.000371681
6660	1375	3.35	0.000370808
6661	1376	3.35	0.000371233
6662	1376	3.35	0.000369871
6663	1376	3.35	0.00037226
6664	1376	3.35	0.000371125
6665	1377	3.35	0.000374157
6666	1377	3.35	0.000374345
6667	1377	3.35	0.000371535
6668	1377	3.35	0.000373431
6669	1377	3.35	0.000373002
6670	1378	3.35	0.000372168
6671	1378	3.35	0.00037272
6672	1378	3.35	0.000371621
6673	1378	3.35	0.000371737
6674	1378	3.35	0.000373754
6675	1379	3.35	0.00037698
6676	1379	3.35	0.000376283
6677	1379	3.35	0.000376905
6678	1379	3.35	0.000376332
6679	1379	3.35	0.000376383
6680	1380	3.35	0.000376489
6681	1380	3.35	0.000376523
6682	1380	3.35	0.000375591
6683	1380	3.35	0.00037479
6684	1380	3.35	0.000372492
6685	1381	3.35	0.000375338
6686	1381	3.35	0.000372681
6687	1381	3.35	0.000371925
6688	1381	3.35	0.000371281
6689	1381	3.35	0.000373565
6690	1382	3.35	0.000373594
6691	1382	3.35	0.000373054
6692	1382	3.35	0.000371975
6693	1382	3.35	0.000371071
6694	1382	3.35	0.000370999
6695	1383	3.35	0.000371641
6696	1383	3.35	0.000372564
6697	1383	3.35	0.00037233
6698	1383	3.35	0.000370421
6699	1384	3.35	0.00037283
6700	1384	3.3	0.000358961
6701	1384	3.3	0.000357562
6702	1384	3.3	0.000356736
6703	1384	3.3	0.000356299
6704	1385	3.3	0.000358005
6705	1385	3.3	0.000358868
6706	1385	3.3	0.000357419
6707	1385	3.3	0.000357813
6708	1385	3.3	0.000357411
6709	1386	3.3	0.000358254
6710	1386	3.3	0.000357088
6711	1386	3.3	0.000356659
6712	1386	3.3	0.000356261
6713	1386	3.3	0.000355867
6714	1387	3.3	0.000356327
6715	1387	3.3	0.000357132
6716	1387	3.3	0.000357367
6717	1387	3.3	0.000358378
6718	1387	3.3	0.000357735
6719	1388	3.3	0.000358398
6720	1388	3.3	0.000359186
6721	1388	3.3	0.000359996
6722	1388	3.3	0.000360585
6723	1388	3.3	0.000360589
6724	1389	3.3	0.000359244
6725	1389	3.3	0.000359445
6726	1389	3.3	0.000359246
6727	1389	3.3	0.000360095
6728	1389	3.3	0.000358697
6729	1390	3.3	0.000359373
6730	1390	3.3	0.000359183
6731	1390	3.3	0.000357887
6732	1390	3.3	0.000357492
6733	1390	3.3	0.000357555
6734	1391	3.3	0.000356724
6735	1391	3.3	0.000357703
6736	1391	3.3	0.000356408
6737	1391	3.3	0.000356269
6738	1391	3.3	0.000356246
6739	1392	3.3	0.000356226
6740	1392	3.3	0.000357006
6741	1392	3.3	0.00035794
6742	1392	3.3	0.000355898
6743	1393	3.3	0.000357674
6744	1393	3.3	0.000356308
6745	1393	3.3	0.000356203
6746	1393	3.3	0.000354851
6747	1393	3.3	0.000356898
6748	1394	3.3	0.000357736
6749	1394	3.3	0.000357961
6750	1394	3.25	0.000344225
6751	1394	3.25	0.000343206
6752	1394	3.25	0.000342465
6753	1395	3.25	0.000340881
6754	1395	3.25	0.000340927
6755	1395	3.25	0.000342747
6756	1395	3.25	0.000342831
6757	1395	3.25	0.000344381
6758	1396	3.25	0.000345049
6759	1396	3.25	0.000344558
6760	1396	3.25	0.000342606
6761	1396	3.25	0.000344153
6762	1396	3.25	0.000344439
6763	1397	3.25	0.000344424
6764	1397	3.25	0.000343173
6765	1397	3.25	0.000341684
6766	1397	3.25	0.000342515
6767	1397	3.25	0.000341382
6768	1398	3.25	0.000343468
6769	1398	3.25	0.000343561
6770	1398	3.25	0.000343642
6771	1398	3.25	0.000344779
6772	1398	3.25	0.000343121
6773	1399	3.25	0.000343505
6774	1399	3.25	0.000345196
6775	1399	3.25	0.000344644
6776	1399	3.25	0.000343896
6777	1400	3.25	0.000344482
6778	1400	3.25	0.00034371
6779	1400	3.25	0.000343204
6780	1400	3.25	0.000344491
6781	1400	3.25	0.000344934
6782	1401	3.25	0.000343526
6783	1401	3.25	0.000344843
6784	1401	3.25	0.000346087
6785	1401	3.25	0.00034481
6786	1401	3.25	0.000345421
6787	1402	3.25	0.000344909
6788	1402	3.25	0.000345095
6789	1402	3.25	0.000345079
6790	1402	3.25	0.000344415
6791	1402	3.25	0.000344639
6792	1403	3.25	0.000344679
6793	1403	3.25	0.000345288
6794	1403	3.25	0.000342881
6795	1403	3.25	0.000344383
6796	1403	3.25	0.000342633
6797	1404	3.25	0.000342459
6798	1404	3.25	0.000342357
6799	1404	3.25	0.000343677
6800	1404	3.2	0.000329064
6801	1404	3.2	0.00033052
6802	1405	3.2	0.000330728
6803	1405	3.2	0.000331776
6804	1405	3.2	0.000332425
6805	1405	3.2	0.000330587
6806	1405	3.2	0.00033171
6807	1406	3.2	0.00032967
6808	1406	3.2	0.000328851
6809	1406	3.2	0.000329493
6810	1406	3.2	0.000331116
6811	1406	3.2	0.000330185
6812	1407	3.2	0.000329607
6813	1407	3.2	0.000328323
6814	1407	3.2	0.000328884
6815	1407	3.2	0.00032904
6816	1407	3.2	0.000329333
6817	1408	3.2	0.000329443
6818	1408	3.2	0.000329324
6819	1408	3.2	0.000328931
6820	1408	3.2	0.000329215
6821	1408	3.2	0.000328725
6822	1409	3.2	0.000328589
6823	1409	3.2	0.000327037
6824	1409	3.2	0.000327415
6825	1409	3.2	0.000326674
6826	1410	3.2	0.000326837
6827	1410	3.2	0.000327752
6828	1410	3.2	0.000327666
6829	1410	3.2	0.000328631
6830	1410	3.2	0.000330565
6831	1411	3.2	0.000329109
6832	1411	3.2	0.0003313
6833	1411	3.2	0.000330101
6834	1411	3.2	0.000330813
6835	1411	3.2	0.000330532
6836	1412	3.2	0.000331801
6837	1412	3.2	0.0003314
6838	1412	3.2	0.000329834
6839	1412	3.2	0.000330625
6840	1412	3.2	0.000331606
6841	1413	3.2	0.000331127
6842	1413	3.2	0.000330306
6843	1413	3.2	0.000328446
6844	1413	3.2	0.000329369
